base_year,base_quarter,biz_name,sex,age_range,use_amount_by_million
2021,2분기,스포츠 및 레크레이션 용품 임대업,남성,60대,23800
2021,2분기,스포츠 및 레크레이션 용품 임대업,여성,60대,18900
2021,2분기,스포츠 및 레크레이션 용품 임대업,남성,60대,18700
2021,2분기,스포츠 및 레크레이션 용품 임대업,여성,60대,16400
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,60대,14200
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,60대,13800
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,60대,11200
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,60대,9900
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,60대,16800
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,60대,13100
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,60대,21500
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,60대,18200
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,60대,19700
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,60대,19700
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,60대,18900
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,60대,16100
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,60대,14900
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,60대,15800
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,60대,10900
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,60대,11000
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,60대,16000
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,60대,15700
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,60대,20300
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,60대,22800
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,60대,22600
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,60대,24600
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,60대,18800
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,60대,21100
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,60대,18200
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,60대,15500
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,60대,14300
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,60대,12900
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,60대,17000
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,60대,15000
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,42300
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,42200
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,39700
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,36200
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,44800
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,43400
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,50600
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,47800
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,51300
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,49700
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,54800
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,42100
2018,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,46700
2018,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,40300
2018,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,30300
2018,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,28200
2018,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,45500
2018,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,35800
2018,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,53500
2018,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,50200
2018,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,53700
2018,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,50800
2018,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,53400
2018,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,49000
2019,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,38500
2019,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,36000
2019,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,37500
2019,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,30400
2019,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,40000
2019,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,39200
2019,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,48100
2019,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,41900
2019,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,48600
2019,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,47600
2019,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,42500
2019,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,36300
2019,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,39100
2019,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,32000
2019,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,30800
2019,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,24000
2019,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,34900
2019,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,30600
2019,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,45100
2019,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,43900
2019,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,48500
2019,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,44700
2019,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,42900
2019,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,43000
2020,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,33200
2020,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,33700
2020,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,24900
2020,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,23900
2020,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,34300
2020,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,30000
2020,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,36000
2020,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,32700
2020,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,64300
2020,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,41800
2020,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,42000
2020,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,32100
2020,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,36500
2020,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,28700
2020,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,30700
2020,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,22800
2020,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,30900
2020,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,26000
2020,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,45400
2020,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,39600
2020,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,42000
2020,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,38400
2020,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,33700
2020,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,27800
2021,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,26900
2021,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,20200
2021,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,25900
2021,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,22800
2021,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,35100
2021,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,28400
2021,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,36500
2021,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,31100
2021,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,39200
2021,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,30500
2021,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,35600
2021,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,26600
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,29700
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,20900
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,27100
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,20700
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,31400
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,23200
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,36700
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,30500
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,39000
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,34700
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,50대,30700
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,50대,28600
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,31800
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,22200
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,24600
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,17900
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,50대,29100
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,50대,24200
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,32900
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,29700
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,39300
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,33800
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,50대,34400
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,50대,30700
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,30400
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,25600
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,26600
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,18800
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,50대,29100
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,50대,24000
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,44100
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,34100
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,42000
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,37500
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,46900
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,40500
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,52400
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,43100
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,54800
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,49600
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,51500
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,37100
2018,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,48900
2018,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,34700
2018,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,35200
2018,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,26400
2018,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,49300
2018,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,39900
2018,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,56700
2018,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,48900
2018,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,55900
2018,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,46100
2018,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,58900
2018,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,49400
2019,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,42000
2019,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,34800
2019,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,40200
2019,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,33900
2019,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,41800
2019,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,39800
2019,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,46000
2019,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,38300
2019,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,54900
2019,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,46700
2019,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,43300
2019,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,34500
2019,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,41500
2019,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,30400
2019,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,36000
2019,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,26600
2019,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,41700
2019,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,36000
2019,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,50900
2019,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,43000
2019,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,50300
2019,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,44900
2019,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,48800
2019,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,42700
2020,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,36900
2020,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,29600
2020,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,27700
2020,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,20800
2020,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,33200
2020,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,25700
2020,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,38900
2020,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,33700
2020,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,69500
2020,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,45900
2020,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,43400
2020,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,27400
2020,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,33100
2020,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,24700
2020,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,34100
2020,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,23700
2020,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,37200
2020,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,29700
2020,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,50100
2020,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,38300
2020,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,47700
2020,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,35400
2020,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,33100
2020,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,25500
2021,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,25700
2021,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,16900
2021,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,34000
2021,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,24900
2021,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,34400
2021,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,27300
2021,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,33900
2021,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,28800
2021,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,42600
2021,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,31000
2021,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,36600
2021,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,28100
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,30700
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,21700
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,30700
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,17900
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,41700
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,23200
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,41200
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,29000
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,38600
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,30400
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,40대,30700
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,40대,26900
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,29600
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,22200
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,22600
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,20200
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,40대,29300
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,40대,22300
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,34600
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,27400
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,40200
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,34700
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,40대,34700
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,40대,26900
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,31400
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,22300
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,28000
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,21300
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,40대,27400
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,40대,22000
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,22200
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,19700
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,21800
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,20400
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,26400
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,24400
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,26900
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,25000
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,31500
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,26800
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,25800
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,22500
2018,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,25600
2018,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,21400
2018,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,19900
2018,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,15500
2018,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,25600
2018,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,23500
2018,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,29400
2018,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,27000
2018,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,28100
2018,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,24300
2018,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,31100
2018,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,25700
2019,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,21900
2019,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,17700
2019,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,20300
2019,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,19600
2019,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,25000
2019,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,22800
2019,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,25600
2019,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,23600
2019,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,29700
2019,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,28800
2019,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,25400
2019,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,19800
2019,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,23300
2019,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,18700
2019,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,21100
2019,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,17400
2019,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,23400
2019,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,22900
2019,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,27100
2019,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,25100
2019,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,28900
2019,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,26200
2019,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,27300
2019,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,22500
2020,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,20400
2020,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,17600
2020,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,14200
2020,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,12200
2020,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,20500
2020,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,15700
2020,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,23800
2020,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,31400
2020,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,36600
2020,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,33600
2020,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,24200
2020,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,19200
2020,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,21600
2020,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,17600
2020,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,20600
2020,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,14800
2020,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,23600
2020,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,20800
2020,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,28500
2020,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,26000
2020,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,25200
2020,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,22900
2020,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,20700
2020,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,16500
2021,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,13800
2021,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,10000
2021,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,19100
2021,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,15500
2021,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,22000
2021,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,19700
2021,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,23000
2021,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,19000
2021,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,29200
2021,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,20400
2021,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,22900
2021,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,18600
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,20400
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,13300
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,20100
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,12700
2021,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,25000
2021,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,17900
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,28500
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,21300
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,23200
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,18200
2021,4분기,스포츠 및 레크레이션 용품 임대업,남성,30대,20400
2021,4분기,스포츠 및 레크레이션 용품 임대업,여성,30대,14000
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,15600
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,12600
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,15200
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,10300
2022,1분기,스포츠 및 레크레이션 용품 임대업,남성,30대,17500
2022,1분기,스포츠 및 레크레이션 용품 임대업,여성,30대,14100
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,21500
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,18800
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,25200
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,21600
2022,2분기,스포츠 및 레크레이션 용품 임대업,남성,30대,19900
2022,2분기,스포츠 및 레크레이션 용품 임대업,여성,30대,17900
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,18800
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,13900
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,17000
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,12400
2022,3분기,스포츠 및 레크레이션 용품 임대업,남성,30대,17700
2022,3분기,스포츠 및 레크레이션 용품 임대업,여성,30대,15800
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,20대,10700
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,20대,11500
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,20대,12400
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,20대,12900
2018,1분기,스포츠 및 레크레이션 용품 임대업,남성,20대,12200
2018,1분기,스포츠 및 레크레이션 용품 임대업,여성,20대,12400
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,20대,11800
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,20대,11800
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,20대,12700
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,20대,14300
2018,2분기,스포츠 및 레크레이션 용품 임대업,남성,20대,12300
2018,2분기,스포츠 및 레크레이션 용품 임대업,여성,20대,11400
